50764,104117.6556
51060,103918.06575
51356,103708.66925
51652,103489.4661
51948,103260.4563
52244,103021.63985
52540,102773.01675
52836,102514.587
53132,102246.3506
53428,101968.30755
53724,101680.45785
54020,101382.8015
54316,101075.3385
54612,100758.06885
54908,100430.99255
55204,100094.1096
55500,99747.4200000002
55796,99390.9237500002
56092,99024.6208500002
56388,98648.5113000002
56684,98262.5951000002
56980,97866.8722500002
57276,97461.3427500002
57572,97046.0066000002
57868,96620.8638000002
58164,96185.9143500002
58460,95741.1582500002
58756,95286.5955000002
59052,94822.2261000002
59348,94348.0500500002
59644,93864.0673500002
59940,93370.2780000002
60236,92866.6820000002
60532,92353.2793500002
60828,91830.0700500002
61124,91297.0541000002
61420,90754.2315000002
61716,90201.6022500002
62012,89639.1663500002
62308,89066.9238000002
62604,88484.8746000002
62900,87893.0187500002
63196,87291.3562500003
63492,86679.8871000003
63788,86058.6113000003
64084,85427.5288500003
64380,84786.6397500003
64676,84135.9440000003
64972,83475.4416000003
65268,82805.1325500003
65564,82125.0168500003
65860,81435.0945000003
66156,80735.3655000003
66452,80025.8298500003
66748,79306.4875500003
67044,78577.3386000003
67340,77838.3830000003
67636,77089.6207500003
67932,76331.0518500003
68228,75562.6763000003
68524,74784.4941000003
68820,73996.5052500003
69116,73198.7097500003
69412,72391.1076000003
69708,71573.6988000003
70004,70746.4833500003
70300,69909.4612500003
70596,69062.6325000003
70892,68205.9971000003
71188,67339.5550500003
71484,66463.3063500003
71780,65577.2510000003
72076,64681.3890000003
72372,63775.7203500003
72668,62860.2450500003
72964,61934.9631000003
73260,60999.8745000003
73556,60054.9792500003
73852,59100.2773500003
74148,58135.7688000003
74444,57161.4536000003
74740,56177.3317500003
75036,55183.4032500003
75332,54179.6681000003
75628,53166.1263000003
75924,52142.7778500003
76220,51109.6227500003
76516,50066.6610000004
76812,49013.8926000004
77108,47951.3175500003
77404,46878.9358500004
77700,45796.7475000004
77996,44704.7525000004
78292,43602.9508500004
78588,42491.3425500004
78884,41369.9276000004
79180,40238.7060000004
79476,39097.6777500004
79772,37946.8428500004
80068,36786.2013000004
80364,35615.7531000004
80660,34435.4982500004
80956,33245.4367500004
81252,32045.5686000004
81548,30835.8938000004
81844,29616.4123500004
82140,28387.1242500004
82436,27148.0295000004
82732,25899.1281000004
83028,24640.4200500004
83324,23371.9053500004
83620,22093.5840000004
83916,20805.4560000004
84212,19507.5213500004
84508,18249.7800500004
84804,17032.2321000004
85100,15854.8775000004
85396,14717.7162500004
85692,13620.7483500004
85988,12563.9738000004
86284,11547.3926000004
86580,10571.0047500004
86876,9634.8102500004
87172,8738.8091000004
87468,7883.0013000004
87764,7067.3868500004
88060,6291.9657500004
88356,5556.7380000004
88652,4861.7036000004
88948,4206.8625500005
89244,3592.2148500005
89540,3017.7605000005
89836,2483.4995000005
90132,1989.4318500005
90428,1535.5575500005
90724,1121.8766000005
91020,748.3890000005
91316,415.0947500005
91612,121.9938500005
91908,-130.9136999995
91908,-130.9136999995
